tags,location,isReservationRequired,arePetsPermitted,activities,amenities,doFeesApply,season,duration
"['hiking', 'Colorado National Monument', 'canyon', 'trails']",West Entrance to Colorado National Monument,false,false,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],true,"['Winter', 'Spring', 'Summer', 'Fall']",15-360 Minutes
"['biking', 'road biking', 'Rim Rock Drive', 'Colorado National Monument']",,false,false,"[{'id': '8D778629-F603-4C50-A121-6F4BB2FE2C4B', 'name': 'Road Biking'}]",[],true,"['Winter', 'Spring', 'Summer', 'Fall']",2-5 Hours
"['Rim Rock Drive', 'Colorado National Monument', 'geology', 'Civilian Conservation Corps']",,false,true,"[{'id': '0B4A5320-216D-451A-9990-626E1D5ACE28', 'name': 'Scenic Driving'}]",[],true,"['Winter', 'Spring', 'Summer', 'Fall']",2-4 Hours
[],"The Wayside: Home of Authors: parking at 28 Hawthorne Lane, Concord, MA 01742",false,false,"[{'id': 'B33DC9B6-0B7D-4322-BAD7-A13A34C584A3', 'name': 'Guided Tours'}]",[],false,['Fall'],30-45 Minutes
[],Visitor Center,false,true,"[{'id': 'B33DC9B6-0B7D-4322-BAD7-A13A34C584A3', 'name': 'Guided Tours'}]",[],false,[],10-20 Minutes
"['trail', 'Prairie', 'forest', 'Homestead National Historical Park']",,false,false,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",
"['Homestead Act of 1862', 'Homestead National Historical Park']",,false,false,"[{'id': 'DF4A35E0-7983-4A3E-BC47-F37B872B0F25', 'name': 'Junior Ranger Program'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",
['Fort Frederica National Monument'],,true,true,"[{'id': 'B33DC9B6-0B7D-4322-BAD7-A13A34C584A3', 'name': 'Guided Tours'}]",[],false,[],
"['research', 'National Archives', 'Homestead National Historical Park']",Heritage Center,false,false,"[{'id': '42FD78B9-2B90-4AA9-BC43-F10E9FEA8B5A', 'name': 'Hands-On'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",
"['Minute Man National Historical Park', 'Witness House', 'Battle of Lexington and Concord', 'British Army', 'April 19 1775', 'Concord Massachusetts', 'Minute men', 'Battle Road', 'Meriams Corner', 'Meriam House']","Nathan Meriam House: 751 Lexington Road Concord, MA 01742",false,false,"[{'id': 'B33DC9B6-0B7D-4322-BAD7-A13A34C584A3', 'name': 'Guided Tours'}]",[],false,"['Summer', 'Fall']",5-60 Minutes
[],"Barrett House: 448 Barretts Mill Road Concord, MA 01742",false,false,"[{'id': 'B33DC9B6-0B7D-4322-BAD7-A13A34C584A3', 'name': 'Guided Tours'}]",[],false,[],20-60 Minutes
"['American Revolution', 'April 19 1775', 'Battle Road', 'Battle of Lexington and Concord', 'Battle Site', 'battles of Lexington and Concord', 'battlefield', 'Hartwell', 'Hartwell Tavern', 'historic house', 'historic weapons', 'history', 'history and culture', 'Living History', 'Minute Man National Historical Park', 'Minute men', 'nps', 'National Park', 'National Park Ranger', 'plan your visit', 'things to do', 'ranger program']","Hartwell Tavern: Park at 112 North Great Road, Lincoln, MA follow path to Tavern.",false,false,"[{'id': 'B204DE60-5A24-43DD-8902-C81625A09A74', 'name': 'Living History'}]",[],false,"['Summer', 'Fall']",5-90 Minutes
['ranger programs'],Scotts Bluff National Monument Visitor Center,false,true,"[{'id': 'B33DC9B6-0B7D-4322-BAD7-A13A34C584A3', 'name': 'Guided Tours'}]",[],false,['Summer'],15-60 Minutes
"['Black Canyon of the Gunnison National Park', 'black canyon north rim', 'hiking trails']",North Rim Ranger Station,false,false,"[{'id': '45261C0A-00D8-4C27-A1F8-029F933A0D34', 'name': 'Front-Country Hiking'}]",[],false,"['Spring', 'Summer', 'Fall']",
"['horseback riding', 'horses', 'Bryce Canyon National Park']",Canyon Trail Rides Corral,true,false,"[{'id': '1886DA47-0AEC-4568-B9C2-8E9BC316AAAC', 'name': 'Horseback Riding'}]",[],true,"['Spring', 'Summer', 'Fall']",2-4 Hours
"['Ohio', 'Hopewell Culture National Historical Park', 'Indoor activities', 'Outdoor activities', 'hiking']",Mound City Group Visitor Center,false,true,"[{'id': 'DF4A35E0-7983-4A3E-BC47-F37B872B0F25', 'name': 'Junior Ranger Program'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",30-120 Minutes
"['Hopewell Culture National Historical Park', 'hiking', 'Ohio']",Mound City Group,false,true,"[{'id': '45261C0A-00D8-4C27-A1F8-029F933A0D34', 'name': 'Front-Country Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",20-180 Minutes
"['Weeping Rock', 'Spring', 'seep', 'hanging garden', 'Zion National Park', 'short hike', 'Easy hike', 'Steep', 'water']",Weeping Rock Trailhead,false,false,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",15-45 Minutes
"['Minute Man National Historical Park', 'American Revolution', 'Lexington and Concord', 'militia', 'Minute men', 'American Revolution', 'American War for Independence', 'April 19 1775', 'Battle Road', 'Battle of Lexington and Concord', 'Battle Site', 'battles of Lexington and Concord', 'battlefield', 'history and culture', 'Learn About the Park', 'Lexington and Concord', 'Minute Man National Historical Park', 'nps', 'National Park Ranger', 'national park service', 'ranger guided', 'things to do', 'ranger program', 'tours', 'walking tour', 'Lincoln', 'Hartwell Tavern', 'Boston Harbor']","Hartwell Tavern, Lincoln MA",false,true,"[{'id': '237A1662-6018-4115-ABD1-B8CCF827E703', 'name': 'Historic Weapons Demonstration'}]",[],false,"['Summer', 'Fall']",25-30 Minutes
"['Minute Man National Historical Park', 'Battle of Concord', 'Battle of Lexington and Concord', 'Lexington and Concord', 'battlefield', 'Hartwell Tavern', 'Lincoln Massachusetts', 'American Revolution', 'Boston Harbor', 'boston tea party', 'American Revolutionary War', 'British Army', 'American colonies', 'Massachusetts', 'Minute men', 'Politics', '1775', '1774']",Hartwell Tavern,false,true,"[{'id': 'B204DE60-5A24-43DD-8902-C81625A09A74', 'name': 'Living History'}]",[],false,['Summer'],30-45 Minutes
"['Hanford', 'Explore Museums', 'Manhattan Project National Historical Park']","205 W Keewaydin Dr, Kennewick, WA 99336",false,false,"[{'id': 'C8F98B28-3C10-41AE-AA99-092B3B398C43', 'name': 'Museum Exhibits'}]",[],true,"['Winter', 'Spring', 'Summer', 'Fall']",2 Hours
"['valley forge', 'valley forge national historical park', 'Museum', 'Exhibit', 'Exhibit Area', 'American Revolution', 'Continental Army', 'Revolutionary War', 'Revolutionary War Encampments', 'interactive exhibit']",Historic Valley Forge Station,false,false,"[{'id': 'C8F98B28-3C10-41AE-AA99-092B3B398C43', 'name': 'Museum Exhibits'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",5-30 Minutes
"['Civil War', 'Living History', 'volunteers', 'Program']",Throughout the Battlefield,false,true,"[{'id': 'B204DE60-5A24-43DD-8902-C81625A09A74', 'name': 'Living History'}]",[],false,"['Spring', 'Summer', 'Fall']",
[],General Grant National Memorial Visitor Center,false,false,"[{'id': '0C0D142F-06B5-4BE1-8B44-491B90F93DEB', 'name': 'Park Film'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",22 Minutes
"['Fort Smith National Historic Site', 'fort', 'Midwest', 'Arkansas', 'Midwest NPS']",Parade Ground,false,true,"[{'id': '45261C0A-00D8-4C27-A1F8-029F933A0D34', 'name': 'Front-Country Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",30-45 Minutes
"['Gettysburg', 'programs', 'special events', 'military', 'battlefield', 'Monuments', 'Memorials', 'Education', 'veterans', 'Civil War', 'weapons', 'historic preservation', 'cultural landscapes']",,false,true,"[{'id': 'B33DC9B6-0B7D-4322-BAD7-A13A34C584A3', 'name': 'Guided Tours'}]",[],false,[],120-180 Minutes
"['Port Oneida', 'Port Oneida Fair']",Port Oneida Fair,false,true,"[{'id': 'FAED7F97-3474-4C21-AB42-FB0768A2F826', 'name': 'Cultural Demonstrations'}]",[],false,[],
"['Boston', 'Boston African American National Historic Site', 'American Revolution', 'Boston National Historical Park']",Old South Meeting House,false,true,"[{'id': 'A8650547-1A30-4222-86C3-A7660A829670', 'name': 'Reenactments'}]",[],false,['Summer'],30-45 Minutes
"['Bark Ranger', 'Bark Ranger Program', 'Fort Smith National Historic Site', 'Fort Smith', 'Arkansas', 'dogs', 'Pets', 'Cats']",Visitor Center,false,true,"[{'id': '42FD78B9-2B90-4AA9-BC43-F10E9FEA8B5A', 'name': 'Hands-On'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",10-30 Minutes
"[""Women's History"", 'Boston', 'Faneuil Hall', ""women's rights"", '19th amendment', 'suffrage', 'Abolition Movement']",Faneuil Hall,false,false,"[{'id': 'B204DE60-5A24-43DD-8902-C81625A09A74', 'name': 'Living History'}]",[],false,['Summer'],30-45 Minutes
"['Boston', 'Faneuil Hall', 'Anthony Burns', 'enslavement', 'Abolition', 'Freedom Seekers', 'Abolition Movement']",Great Hall of Faneuil Hall,false,false,"[{'id': 'B204DE60-5A24-43DD-8902-C81625A09A74', 'name': 'Living History'}]",[],false,['Summer'],30-45 Minutes
"['Boston', 'tea party', 'American Revolution', 'Faneuil Hall', 'colonial America']",Great Hall of Faneuil Hall,false,false,"[{'id': 'B204DE60-5A24-43DD-8902-C81625A09A74', 'name': 'Living History'}]",[],false,['Summer'],30-45 Minutes
['wildlife watching'],,true,true,"[{'id': '0B685688-3405-4E2A-ABBA-E3069492EC50', 'name': 'Wildlife Watching'}]",[],true,[],
"['wildlife', 'wildlife watching', 'Redwoods National and State Parks', 'Roosevelt Elk', 'elk', 'Prairie Creek State Park', 'Prairie Creek Redwoods State Park', 'redwood national park']",Prairie Creek Visitor Center,false,true,"[{'id': '0B685688-3405-4E2A-ABBA-E3069492EC50', 'name': 'Wildlife Watching'}]",[],false,[],
"['Fort Smith National Historic Site', 'Midwest NPS', 'Arkansas', 'Fort Smith', 'passport stamp', 'passport to your national parks']",Visitor Center lobby,false,false,"[{'id': '42FD78B9-2B90-4AA9-BC43-F10E9FEA8B5A', 'name': 'Hands-On'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",2-15 Minutes
"['RMNP', 'hiking', 'Glacier Gorge Trailhead']",Alberta Falls,true,false,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",
"['Point reyes', 'Point Reyes National Seashore', 'bicycle riding', 'bike riding', 'biking', 'Mountain Biking', 'bicycling', 'Cycling', 'Family Friendly', 'Bear Valley', 'Bear Valley Trail', 'Bear Valley Trailhead', 'Divide Meadow']","Bear Valley Trailhead, Point Reyes National Seashore",false,false,"[{'id': '7CE6E935-F839-4FEC-A63E-052B1DEF39D2', 'name': 'Biking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",1-3 Hours
"['Lake Mead National Recreation Area', 'Lake Mohave', 'Lake Mohave Strenuous Hikes', 'Lake Mead NRA 4-8 Hours Hikes']",,false,true,"[{'id': '45261C0A-00D8-4C27-A1F8-029F933A0D34', 'name': 'Front-Country Hiking'}]",[],true,"['Winter', 'Spring', 'Fall']",4-8 Hours
"['Lake Mead National Recreation Area', 'Lake Mohave', 'Lake Mohave Strenuous Hikes', 'Lake Mead NRA 4-8 Hours Hikes']",,false,true,"[{'id': '45261C0A-00D8-4C27-A1F8-029F933A0D34', 'name': 'Front-Country Hiking'}]",[],true,"['Winter', 'Spring', 'Fall']",4-8 Hours
[],Thomas Condon Visitor Center,false,false,"[{'id': 'DF4A35E0-7983-4A3E-BC47-F37B872B0F25', 'name': 'Junior Ranger Program'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",20-120 Minutes
"['Point reyes', 'Point Reyes National Seashore', 'Tomales Point', 'Tomales Point Trail', 'Phillip Burton Wilderness', 'Tomales Point Elk Reserve', 'Tomales Point Tule Elk Reserve', 'hiking', 'Coastal bluffs', 'elk', 'tule elk', 'Cervus canadensis', 'Cervus canadensis nannodes', 'wapiti', 'wildlife watching', 'Wildlife Viewing', 'one hour hike', 'coastal trail', 'Pierce Point', 'Pierce Ranch']","Tomales Point Trailhead, Point Reyes National Seashore",false,false,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",40-90 Minutes
"['Point reyes', 'Point Reyes National Seashore', 'Tomales Point', 'Tomales Point Trail', 'Phillip Burton Wilderness', 'Tomales Point Elk Reserve', 'Tomales Point Tule Elk Reserve', 'hiking', 'Tomales Bay', 'Coastal bluffs', 'elk', 'tule elk', 'Cervus canadensis', 'Cervus canadensis nannodes', 'wapiti', 'Wildlife Viewing', 'wildlife watching', 'one to three hour hike', 'over three hour hike', 'coastal trail', 'Pierce Ranch', 'Pierce Point Ranch']","Tomales Point Trailhead, Point Reyes National Seashore",false,false,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",1-5 Hours
"['Midwest', 'Ohio', 'things to do', 'recreation', 'Junior Ranger', 'historic preservation', 'historic buildings', 'architecture', 'National Register of Historic Places', 'nr', 'National Historic Landmark', 'Historic District', 'National Heritage Areas Program', 'Heritage Areas', 'cultural landscape']",Boston Mill Visitor Center Parking Lot,false,false,"[{'id': '467DC8B8-0B7D-436D-A026-80A22358F615', 'name': 'Bookstore and Park Store'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",
"['OZAR', 'NPS Mobile App', 'cave', 'cave tour', 'Ozark', 'Midwest', 'ranger program', 'Guided Tour', 'caves and karst', 'karst']",Round Spring Cave,false,false,"[{'id': 'B33DC9B6-0B7D-4322-BAD7-A13A34C584A3', 'name': 'Guided Tours'}]",[],true,['Summer'],60-90 Minutes
"['Yellowstone National Park', 'trail', 'day hike', 'moderate hike', 'Tower Junction', 'yellowstone river', 'Garnet Hill Trail', 'Many hours', 'hiking']",Tower Junction,false,false,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",4-5 Hours
"['Black Canyon of the Gunnison National Park', 'Black Canyon', 'north rim black canyon', 'horseback riding', 'hiking trails']",Kneeling Camel Overlook,false,false,"[{'id': '45261C0A-00D8-4C27-A1F8-029F933A0D34', 'name': 'Front-Country Hiking'}]",[],false,"['Spring', 'Summer', 'Fall']",
"['B.A.R.K. Ranger', 'Bark Ranger', 'dogs', 'Pets', 'Cats']",Charlestown Navy Yard OR Bunker Hill Monument Grounds,false,true,"[{'id': '42FD78B9-2B90-4AA9-BC43-F10E9FEA8B5A', 'name': 'Hands-On'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",5-15 Minutes
"['Black Canyon of the Gunnison National Park', 'Black Canyon', 'cross-country skiing', 'winter activities', 'Colorado']",South Rim Ski and Snowshoe Trail,false,false,"[{'id': 'EAB1EBDE-5B72-493F-8F8F-0EE5B1724436', 'name': 'Cross-Country Skiing'}]",[],false,['Winter'],
"['Fort Smith', 'Fort Smith National Historic Site', 'jr ranger', 'jr ranger program', 'midwest national parks', 'Arkansas', 'arkansas history', 'Junior Ranger', 'Junior Ranger Activity Booklet']",Visitor Center,false,true,"[{'id': 'DF4A35E0-7983-4A3E-BC47-F37B872B0F25', 'name': 'Junior Ranger Program'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",45-60 Minutes
"['Black Canyon of the Gunnison National Park', 'Black Canyon', 'winter activities', 'snowshoeing', 'cross country skiing', 'Colorado', 'winter']",South Rim,true,false,"[{'id': '01D717BC-18BB-4FE4-95BA-6B13AD702038', 'name': 'Snowshoeing'}]",[],false,['Winter'],
"['curecanti', 'gunnison river', 'blue mesa reservoir', 'morrow point reservoir', 'crystal reservoir', 'east portal', 'fishing']",Curecanti National Recreation Area,false,true,"[{'id': 'AE42B46C-E4B7-4889-A122-08FE180371AE', 'name': 'Fishing'}]",[],false,"['Spring', 'Summer', 'Fall']",
"['Salinas Pueblo Missions National Monument', 'Spanish missions', 'Ancestral Pueblo', 'pueblo', 'Pueblo Revolt', 'native american heritage', '17th Century Churches', 'churches', 'ranger led hikes']",Abó Unit,false,true,"[{'id': 'B33DC9B6-0B7D-4322-BAD7-A13A34C584A3', 'name': 'Guided Tours'}]",[],false,['Summer'],30-60 Minutes
"['Salinas Pueblo Missions National Monument', 'Spanish missions', 'Ancestral Pueblo', 'pueblo', 'Pueblo Revolt', 'native american heritage', '17th Century Churches', 'churches', 'ranger led hikes']",Quarai Unit,false,true,"[{'id': 'B33DC9B6-0B7D-4322-BAD7-A13A34C584A3', 'name': 'Guided Tours'}]",[],false,['Summer'],30-60 Minutes
"['women', 'women in history', ""Women's History"", 'McLoughlin House', 'Oregon', 'historic home', 'historic homes', 'historic house', 'Historic houses', 'walking', 'walking tour', 'self guided', 'Self-guided Tour']",,false,true,"[{'id': 'A0631906-9672-4583-91DE-113B93DB6B6E', 'name': 'Self-Guided Tours - Walking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",15-30 Minutes
"['Salinas Pueblo Missions National Monument', 'Spanish missions', 'Ancestral Pueblo', 'pueblo', 'Pueblo Revolt', 'native american heritage', '17th Century Churches', 'churches', 'ranger led hikes']",Gran Quivira Unit,false,true,"[{'id': 'B33DC9B6-0B7D-4322-BAD7-A13A34C584A3', 'name': 'Guided Tours'}]",[],false,['Summer'],30-60 Minutes
"['Hawaii Volcanoes National Park', 'HAVO', 'day hike']",Trailhead to the east of Volcano House,false,false,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",45-60 Minutes
"['Hawaii Volcanoes National Park', 'HAVO', 'day hike', 'Crater Rim Drive']",Puʻupuaʻi or Devastation Trailhead,false,false,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,[],30-60 Minutes
"['Hawaii Volcanoes National Park', 'HAVO', 'day hike']",Nāhuku parking area or several trailheads in the Kīlauea summit area,false,false,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,[],30-90 Minutes
[],Walking Tour,true,true,"[{'id': 'A0631906-9672-4583-91DE-113B93DB6B6E', 'name': 'Self-Guided Tours - Walking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",25-45 Minutes
"['Grand Portage', 'hiking', 'Midwest', 'Lake Superior parks']",Trailheads near the North West Company Depot,false,true,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",
"['hiking', 'Grand Portage', 'Fur Trade', 'Voyageurs']",Grand Portage footpath,true,true,"[{'id': '907E8125-15E4-483C-8EAD-B9FA1E85C6F8', 'name': 'Canoe or Kayak Camping'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",3-48 Hours
"[""bent's old fort national historic site"", 'history', 'Santa Fe Trail', 'traders', 'Tribes', 'travelers', 'film', 'movie', 'park film']",Bent's Old Fort National Historic Site,false,true,"[{'id': '0C0D142F-06B5-4BE1-8B44-491B90F93DEB', 'name': 'Park Film'}]",[],true,"['Winter', 'Spring', 'Summer', 'Fall']",1-20 Minutes
"['history', 'Santa Fe Trail', ""bent's old fort national historic site"", 'fort', 'trade and commerce']",Bent's Old Fort National Historic Site,false,true,"[{'id': 'A0631906-9672-4583-91DE-113B93DB6B6E', 'name': 'Self-Guided Tours - Walking'}]",[],true,"['Winter', 'Spring', 'Summer', 'Fall']",1-3 Hours
['Fishing in RMNP'],,true,false,"[{'id': 'AE42B46C-E4B7-4889-A122-08FE180371AE', 'name': 'Fishing'}]",[],false,[],
"['Black Canyon of the Gunnison National Park', 'Black Canyon', 'night skies', 'astronomy', 'stargazing']",Various Overlooks,false,true,"[{'id': 'D37A0003-8317-4F04-8FB0-4CF0A272E195', 'name': 'Stargazing'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",
"['Glen Canyon National Recreation Area', 'grand staircase national monument', 'Escalante', 'gulch', 'Hole-in-the-Rock', 'dirt road', 'trailhead', 'hiking', 'backpacking', 'Rock Climbing', 'backcountry camping', 'wilderness', 'recreate responsibly', 'scenic drives']",Coyote Gulch,true,false,"[{'id': '7C37B79B-D02D-49EB-9020-3DB8299B748A', 'name': 'Backcountry Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",1-14 Days
"['Idaho', 'SOID Parks', 'Great Rift', 'snake river plain', 'Junior Ranger', 'volcano', 'geology', 'wildlife', 'wilderness', 'Family Friendly', 'kids', 'youth', 'history']",Robert Limbert Visitor Center,false,false,"[{'id': 'DF4A35E0-7983-4A3E-BC47-F37B872B0F25', 'name': 'Junior Ranger Program'}]",[],false,[],15-30 Minutes
['SaratogaNHP'],Saratoga Monument,false,true,"[{'id': 'A0631906-9672-4583-91DE-113B93DB6B6E', 'name': 'Self-Guided Tours - Walking'}]",[],false,"['Summer', 'Fall']",15 Minutes
"['Sagamore Hill National Historic Site', 'Oyster Bay', 'Theodore Roosevelt', 'President Theodore Roosevelt']",Youngs Memorial Cemetery,false,false,"[{'id': 'A0631906-9672-4583-91DE-113B93DB6B6E', 'name': 'Self-Guided Tours - Walking'}]",[],false,[],15-30 Minutes
"['Fredericksburg and Spotsylvania National Military Park', 'programs', 'ranger programs']",,false,true,"[{'id': 'B33DC9B6-0B7D-4322-BAD7-A13A34C584A3', 'name': 'Guided Tours'}]",[],false,"['Spring', 'Summer', 'Fall']",
"['Ulysses S Grant National Historic Site', 'Ulysses S Grant', 'wellness challenge', 'wellness program', 'wellness']",,false,false,"[{'id': 'A0631906-9672-4583-91DE-113B93DB6B6E', 'name': 'Self-Guided Tours - Walking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",20-30 Minutes
